date,value,positions,cash,hedge,income_cum,withdrawn_cum,spy,bench,all_in
2024-09-06,115475.24,109143.71,6331.53,0.0,21235.81,0.0,120523.25,118235.77,115475.24
2024-09-09,116530.57,110197.82,6332.76,0.0,21235.81,0.0,121855.56,119387.15,116530.57
2024-09-10,117090.06,110756.09,6333.97,0.0,21235.81,0.0,122379.86,119589.48,117090.06
2024-09-11,118617.67,112282.47,6335.2,0.0,21235.81,0.0,123619.7,119892.77,118617.67
2024-09-12,119299.82,112963.41,6336.42,0.0,21235.81,0.0,124648.19,120196.06,119299.82
2024-09-13,119909.42,113571.81,6337.61,0.0,21235.81,0.0,125291.37,120862.81,119909.42
2024-09-16,119583.79,113244.99,6338.81,0.0,21235.81,0.0,125474.41,121307.43,119583.79
2024-09-17,119661.57,113321.57,6340.0,0.0,21235.81,0.0,125525.34,121227.05,119661.57
2024-09-18,119831.72,113490.56,6341.16,0.0,21235.81,0.0,125157.94,120904.35,119831.72
2024-09-19,121443.83,114975.09,6468.74,0.0,21362.23,0.0,127267.42,121631.66,121443.83
2024-09-20,121375.6,114905.69,6469.91,0.0,21362.23,0.0,127051.06,121510.88,121375.6
2024-09-23,121448.97,114977.91,6471.06,0.0,21362.23,0.0,127364.04,121854.53,121448.97
2024-09-24,122107.22,115635.01,6472.22,0.0,21362.23,0.0,127723.26,121713.55,122107.22
2024-09-25,122121.1,115186.25,6934.85,0.0,21823.71,0.0,127446.2,121471.61,122121.1
2024-09-26,122524.34,115479.71,7044.63,0.0,21932.26,0.0,127944.12,121855.63,122524.34
2024-09-27,122402.24,115299.55,7102.69,0.0,21989.07,0.0,127761.72,122037.73,122402.24
2024-09-30,122926.17,115822.21,7103.96,0.0,21989.07,0.0,128266.26,122240.03,122926.17
2024-10-01,121679.03,121563.86,115.17,0.0,22104.24,0.0,127134.94,122238.0,121679.03
2024-10-02,122004.4,121889.21,115.19,0.0,22104.24,0.0,127188.13,122402.49,122004.4
2024-10-03,121936.02,121565.69,370.33,0.0,22359.36,0.0,126959.5,121827.41,121936.02
2024-10-04,122882.54,122512.15,370.4,0.0,22359.36,0.0,128095.91,122320.61,122882.54
2024-10-07,122571.38,122200.92,370.46,0.0,22359.36,0.0,126955.79,121683.9,122571.38
2024-10-08,122554.05,122183.52,370.53,0.0,22359.36,0.0,128138.44,121992.2,122554.05
2024-10-09,123014.11,122643.51,370.6,0.0,22359.36,0.0,129012.86,122464.85,123014.11
2024-10-10,123020.6,122649.94,370.66,0.0,22359.36,0.0,128790.84,122321.19,123020.6
2024-10-11,123544.71,123173.98,370.73,0.0,22359.36,0.0,129550.77,122958.17,123544.71
2024-10-14,123948.94,123578.14,370.79,0.0,22359.36,0.0,130594.71,123471.91,123948.94
2024-10-15,123145.35,122774.49,370.86,0.0,22359.36,0.0,129595.5,123184.44,123145.35
2024-10-16,123689.65,123318.73,370.93,0.0,22359.36,0.0,130150.66,123595.46,123689.65
2024-10-17,123481.88,122074.49,1407.39,0.0,23395.76,0.0,130162.01,123739.41,123481.88
2024-10-18,123853.48,122445.83,1407.65,0.0,23395.76,0.0,130655.55,123862.82,123853.48
2024-10-21,123539.68,121792.19,1747.49,0.0,23735.35,0.0,130444.53,123349.37,123539.68
2024-10-22,123691.28,121943.47,1747.8,0.0,23735.35,0.0,130376.63,123246.79,123691.28
2024-10-23,123268.57,121343.0,1925.57,0.0,23912.8,0.0,129203.48,123103.13,123268.57
2024-10-24,123321.63,121395.72,1925.91,0.0,23912.8,0.0,129479.04,122815.67,123321.63
2024-10-25,123198.33,121272.07,1926.26,0.0,23912.8,0.0,129435.35,122487.12,123198.33
2024-10-28,123635.86,121709.27,1926.6,0.0,23912.8,0.0,129829.81,122754.33,123635.86
2024-10-29,123001.7,121074.76,1926.94,0.0,23912.8,0.0,130037.11,122507.95,123001.7
2024-10-30,122425.57,120429.06,1996.51,0.0,23982.03,0.0,129649.96,122323.2,122425.57
2024-10-31,121592.7,119257.35,2335.35,0.0,24320.52,0.0,127147.0,121378.34,121592.7
2024-11-01,121323.12,118877.19,2445.93,0.0,24430.69,0.0,127675.74,121696.91,121323.12
2024-11-04,121851.24,119404.88,2446.36,0.0,24430.69,0.0,127405.28,121615.01,121851.24
2024-11-05,122876.44,120429.65,2446.79,0.0,24430.69,0.0,128922.57,122539.75,122876.44
2024-11-06,124823.34,122376.12,2447.22,0.0,24430.69,0.0,132080.11,123998.61,124823.34
2024-11-07,124966.09,122518.44,2447.65,0.0,24430.69,0.0,133086.62,124163.23,124966.09
2024-11-08,125485.02,123036.94,2448.08,0.0,24430.69,0.0,133655.0,124903.08,125485.02
2024-11-11,126117.03,123668.52,2448.51,0.0,24430.69,0.0,133780.84,125006.08,126117.03
2024-11-12,125949.27,123500.34,2448.94,0.0,24430.69,0.0,133371.67,124780.38,125949.27
2024-11-13,126205.31,123755.94,2449.36,0.0,24430.69,0.0,133435.85,124883.37,126205.31
2024-11-14,125733.09,122731.31,3001.78,0.0,24982.69,0.0,132590.75,124390.6,125733.09
2024-11-15,124778.69,121776.38,3002.31,0.0,24982.69,0.0,130917.82,123343.16,124778.69
2024-11-18,125030.51,121697.29,3333.21,0.0,25313.07,0.0,131446.57,123672.13,125030.51
2024-11-19,124922.86,121589.07,3333.79,0.0,25313.07,0.0,131920.26,123631.32,124922.86
2024-11-20,125154.94,121642.77,3512.17,0.0,25490.86,0.0,131964.64,123775.4,125154.94
2024-11-21,125714.57,122201.78,3512.78,0.0,25490.86,0.0,132662.91,124659.05,125714.57
2024-11-22,126489.02,122975.62,3513.4,0.0,25490.86,0.0,133068.37,125172.91,126489.02
2024-11-25,126805.07,123291.06,3514.01,0.0,25490.86,0.0,133513.45,125871.67,126805.07
2024-11-26,126653.59,123138.96,3514.63,0.0,25490.86,0.0,134200.71,126241.73,126653.59
2024-11-27,126586.52,122999.1,3587.42,0.0,25563.04,0.0,133800.35,126262.54,126586.52
2024-11-29,126864.4,122764.1,4100.29,0.0,26075.29,0.0,134619.7,126550.43,126864.4
2024-12-02,126909.01,122689.89,4219.11,0.0,26193.4,0.0,134857.83,126287.75,126909.01
2024-12-03,126599.18,122379.34,4219.84,0.0,26193.4,0.0,134919.81,125856.75,126599.18
2024-12-04,126972.47,122751.9,4220.57,0.0,26193.4,0.0,135745.77,126021.51,126972.47
2024-12-05,126956.76,122735.46,4221.3,0.0,26193.4,0.0,135525.94,125652.15,126956.76
2024-12-06,126853.63,122631.61,4222.01,0.0,26193.4,0.0,135779.47,125488.21,126853.63
2024-12-09,126742.59,122519.86,4222.73,0.0,26193.4,0.0,135090.68,124995.57,126742.59
2024-12-10,126418.27,122194.82,4223.45,0.0,26193.4,0.0,134677.1,124934.36,126418.27
2024-12-11,126590.09,122365.93,4224.17,0.0,26193.4,0.0,135703.42,124893.67,126590.09
2024-12-12,126332.11,121543.04,4789.07,0.0,26757.6,0.0,135014.62,124668.1,126332.11
2024-12-13,126458.9,121669.03,4789.87,0.0,26757.6,0.0,134988.53,124504.16,126458.9
2024-12-16,125977.16,121186.48,4790.68,0.0,26757.6,0.0,135556.88,124093.69,125977.16
2024-12-17,125748.7,120957.22,4791.48,0.0,26757.6,0.0,135006.79,123847.58,125748.7
2024-12-18,123327.73,118535.45,4792.29,0.0,26757.6,0.0,131041.92,121074.61,123327.73
2024-12-19,123297.01,118503.92,4793.09,0.0,26757.6,0.0,131002.61,120828.49,123297.01
2024-12-20,124478.38,119684.49,4793.89,0.0,26757.6,0.0,132547.64,121979.33,124478.38
2024-12-23,124979.73,120185.03,4794.69,0.0,26757.6,0.0,133327.43,122370.06,124979.73
2024-12-24,125979.53,121007.95,4971.58,0.0,26933.68,0.0,134783.13,123253.84,125979.53
2024-12-26,126013.31,121040.9,4972.41,0.0,26933.68,0.0,134792.35,123336.42,126013.31
2024-12-27,125290.94,120075.64,5215.3,0.0,27175.75,0.0,133399.08,122515.07,125290.94
2024-12-30,124336.03,118221.37,6114.66,0.0,28074.24,0.0,131904.53,121488.3,124336.03
2024-12-31,124351.07,118119.34,6231.73,0.0,28190.29,0.0,131433.79,121416.8,124351.07
2025-01-02,124336.47,124336.47,0.0,0.0,28190.29,0.0,131117.15,121335.17,124336.47
2025-01-03,126920.08,126668.88,251.2,0.0,28441.49,0.0,132726.97,122369.33,126920.08
2025-01-06,128107.48,127856.24,251.24,0.0,28441.49,0.0,133478.13,122221.6,128107.48
2025-01-07,125530.74,125279.46,251.28,0.0,28441.49,0.0,131996.81,121693.96,125530.74
2025-01-08,125327.31,123982.79,1344.52,0.0,29534.68,0.0,132186.55,122179.38,125327.31
2025-01-10,124231.15,122886.41,1344.74,0.0,29534.68,0.0,130205.45,120427.64,124231.15
2025-01-13,123921.45,122576.49,1344.97,0.0,29534.68,0.0,130404.0,120870.85,123921.45
2025-01-14,123898.5,122553.31,1345.19,0.0,29534.68,0.0,130580.54,121356.27,123898.5
2025-01-15,127329.62,125984.2,1345.42,0.0,29534.68,0.0,132912.52,122411.55,127329.62
2025-01-16,126923.98,125537.83,1386.16,0.0,29575.2,0.0,132661.92,122939.18,126923.98
2025-01-17,128297.99,126911.61,1386.39,0.0,29575.2,0.0,133970.12,123466.82,128297.99
2025-01-21,128802.9,126957.23,1845.67,0.0,30034.25,0.0,135174.82,124416.56,128802.9
2025-01-22,129186.96,127155.48,2031.48,0.0,30219.76,0.0,135921.6,124247.72,129186.96
2025-01-23,129330.82,126390.05,2940.77,0.0,31128.7,0.0,136650.75,124817.56,129330.82
2025-01-24,129095.39,126154.14,2941.26,0.0,31128.7,0.0,136259.25,124733.14,129095.39
2025-01-27,126316.23,123374.48,2941.75,0.0,31128.7,0.0,134366.21,125134.15,126316.23
2025-01-28,127561.4,124619.17,2942.23,0.0,31128.7,0.0,135500.48,124479.88,127561.4
2025-01-29,127443.38,124500.65,2942.72,0.0,31128.7,0.0,134904.22,124395.45,127443.38
2025-01-30,128680.66,125583.49,3097.17,0.0,31282.66,0.0,135615.76,124796.46,128680.66
2025-01-31,128422.19,125324.5,3097.69,0.0,31282.66,0.0,134907.23,124458.78,128422.19
2025-02-03,126769.18,123546.7,3222.47,0.0,31406.93,0.0,134015.95,124281.49,126769.18
2025-02-04,127818.01,124595.0,3223.01,0.0,31406.93,0.0,134899.23,124408.23,127818.01
2025-02-05,127194.59,123971.04,3223.55,0.0,31406.93,0.0,135436.82,125083.72,127194.59
2025-02-06,127139.23,122552.76,4586.47,0.0,32769.31,0.0,135899.59,125294.9,127139.23
2025-02-07,126310.96,121723.72,4587.24,0.0,32769.31,0.0,134678.06,124767.37,126310.96
2025-02-10,126717.83,122129.82,4588.01,0.0,32769.31,0.0,135576.74,125400.65,126717.83
2025-02-11,125229.89,120641.12,4588.77,0.0,32769.31,0.0,135678.43,125632.93,125229.89
2025-02-12,125904.29,121314.75,4589.54,0.0,32769.31,0.0,135249.5,125295.36,125904.29
2025-02-13,128102.97,123471.33,4631.64,0.0,32810.64,0.0,136652.37,125802.0,128102.97
2025-02-14,127576.25,122943.84,4632.41,0.0,32810.64,0.0,136646.17,125569.95,127576.25
2025-02-18,127311.73,122678.54,4633.19,0.0,32810.64,0.0,137040.67,125949.97,127311.73
2025-02-19,127350.71,122716.74,4633.96,0.0,32810.64,0.0,137358.12,126709.88,127350.71
2025-02-20,127012.45,121598.14,5414.31,0.0,33590.21,0.0,136797.09,126709.99,127012.45
2025-02-21,123814.58,118399.37,5415.22,0.0,33590.21,0.0,134498.95,125486.0,123814.58
2025-02-24,122570.97,116750.7,5820.27,0.0,33994.36,0.0,133898.3,125422.79,122570.97
2025-02-25,119846.32,114025.09,5821.23,0.0,33994.36,0.0,133244.79,125718.39,119846.32
2025-02-26,119614.73,113610.0,6004.73,0.0,34176.9,0.0,133311.24,125401.92,119614.73
2025-02-27,117267.0,100310.8,16956.2,0.0,34319.51,0.0,131222.26,124557.81,117267.0
2025-02-28,118899.39,101940.36,16959.02,0.0,34319.51,0.0,133232.79,126077.52,118899.39
2025-03-03,116602.23,99507.27,17094.95,0.0,34452.62,0.0,130941.25,125250.3,116602.23
2025-03-04,116385.05,99287.25,17097.8,0.0,34452.62,0.0,129420.29,123730.94,116385.05
2025-03-05,117872.99,100772.34,17100.65,0.0,34452.62,0.0,130785.74,124849.76,117872.99
2025-03-06,115637.28,97718.22,17919.06,0.0,35268.18,0.0,128507.41,123499.24,115637.28
2025-03-07,116342.18,98420.13,17922.04,0.0,35268.18,0.0,129214.54,124217.06,116342.18
2025-03-10,111624.31,84510.61,27113.7,0.0,35268.18,0.0,125837.58,122507.75,111624.31
2025-03-11,111397.32,84279.11,27118.21,0.0,35268.18,0.0,124812.0,121157.23,111397.32
2025-03-12,112313.06,85190.33,27122.73,0.0,35268.18,0.0,125461.9,121030.82,112313.06
2025-03-13,110840.78,83596.05,27244.73,0.0,35385.68,0.0,123822.05,119933.57,110840.78
2025-03-14,112759.51,85510.25,27249.26,0.0,35385.68,0.0,126330.16,121601.13,112759.51
2025-03-17,113215.07,85961.28,27253.79,0.0,35385.68,0.0,127286.09,122656.63,113215.07
2025-03-18,112019.93,84761.61,27258.33,0.0,35385.68,0.0,125936.87,121897.07,112019.93
2025-03-19,113155.6,85892.74,27262.86,0.0,35385.68,0.0,127282.49,122509.36,113155.6
2025-03-20,112907.59,85571.33,27336.26,0.0,35454.56,0.0,126921.82,122256.32,112907.59
2025-03-21,113020.95,85680.15,27340.8,0.0,35454.56,0.0,126963.17,121918.87,113020.95
2025-03-24,114263.34,86477.23,27786.12,0.0,35895.34,0.0,129187.33,123354.27,114263.34
2025-03-25,114529.67,86738.94,27790.73,0.0,35895.34,0.0,129491.62,123059.02,114529.67
2025-03-26,113599.56,85629.71,27969.85,0.0,36069.84,0.0,127979.54,122763.77,113599.56
2025-03-27,113326.51,85283.94,28042.57,0.0,36137.91,0.0,127647.55,122489.64,113326.51
2025-03-28,111815.39,83768.16,28047.23,0.0,36137.91,0.0,125133.69,121012.48,111815.39
2025-03-31,111799.3,83747.4,28051.9,0.0,36137.91,0.0,125955.39,121983.56,111799.3
2025-04-01,112116.92,112116.92,0.0,0.0,36137.91,0.0,126303.71,122073.97,112116.92
2025-04-02,112460.02,112460.02,0.0,0.0,36137.91,0.0,127085.78,122565.16,112460.02
2025-04-03,107915.46,107915.46,0.0,0.0,36137.91,0.0,120961.19,118743.68,107915.46
2025-04-04,101533.22,101533.22,0.0,0.0,36137.91,0.0,114043.99,112189.44,101533.22
2025-04-07,100455.21,100455.21,0.0,0.0,36137.91,0.0,113846.3,111783.94,100455.21
2025-04-08,99267.52,99267.52,0.0,0.0,36137.91,0.0,112107.45,110054.74,99267.52
2025-04-09,105008.63,105008.63,0.0,0.0,36137.91,0.0,123587.44,117868.92,105008.63
2025-04-10,101073.53,101073.53,0.0,0.0,36137.91,0.0,118295.09,115008.19,101073.53
2025-04-11,103328.18,103328.18,0.0,0.0,36137.91,0.0,120356.32,116118.53,103328.18
2025-04-14,104011.72,104011.72,0.0,0.0,36137.91,0.0,121497.25,117591.81,104011.72
2025-04-15,103905.08,103905.08,0.0,0.0,36137.91,0.0,121165.26,117250.35,103905.08
2025-04-16,103422.77,103422.77,0.0,0.0,36137.91,0.0,118534.73,115329.02,103422.77
2025-04-17,103666.61,102343.59,1323.03,0.0,37460.93,0.0,118700.32,115649.41,103666.61
2025-04-21,101771.44,100448.19,1323.25,0.0,37460.93,0.0,115942.1,113407.83,101771.44
2025-04-22,104013.8,102690.33,1323.47,0.0,37460.93,0.0,118886.2,115799.16,104013.8
2025-04-23,104207.22,102883.53,1323.69,0.0,37460.93,0.0,120685.43,116610.59,104207.22
2025-04-24,105228.76,103904.85,1323.91,0.0,37460.93,0.0,123167.19,117913.08,105228.76
2025-04-25,105613.7,104289.58,1324.13,0.0,37460.93,0.0,124037.32,118254.82,105613.7
2025-04-28,105735.68,104411.33,1324.35,0.0,37460.93,0.0,124084.01,118489.81,105735.68
2025-04-29,106076.48,104534.39,1542.09,0.0,37678.45,0.0,124848.47,118895.6,106076.48
2025-04-30,105174.88,103632.53,1542.34,0.0,37678.45,0.0,124897.36,119557.59,105174.88
2025-05-01,105448.37,103905.77,1542.6,0.0,37678.45,0.0,125763.09,119553.47,105448.37
2025-05-02,106315.71,104772.85,1542.86,0.0,37678.45,0.0,127588.75,120749.38,106315.71
2025-05-05,105075.31,103532.2,1543.11,0.0,37678.45,0.0,126873.68,120642.95,105075.31
2025-05-06,105573.51,104030.14,1543.37,0.0,37678.45,0.0,125837.15,120173.57,105573.51
2025-05-07,105731.97,104188.34,1543.63,0.0,37678.45,0.0,126355.02,120793.04,105731.97
2025-05-08,106632.91,105089.02,1543.89,0.0,37678.45,0.0,127216.34,120772.01,106632.91
2025-05-09,106945.84,105401.7,1544.15,0.0,37678.45,0.0,127058.3,120729.63,106945.84
2025-05-12,108456.03,106911.62,1544.41,0.0,37678.45,0.0,131164.89,121861.5,108456.03
2025-05-13,108493.86,106949.19,1544.67,0.0,37678.45,0.0,132013.02,121541.57,108493.86
2025-05-14,107930.38,106385.44,1544.93,0.0,37678.45,0.0,132178.62,120816.01,107930.38
2025-05-15,108793.19,105743.52,3049.66,0.0,39182.92,0.0,132810.97,121392.78,108793.19
2025-05-16,109007.21,105957.03,3050.18,0.0,39182.92,0.0,133634.87,121990.9,109007.21
2025-05-19,108454.71,105404.02,3050.69,0.0,39182.92,0.0,133778.44,122097.97,108454.71
2025-05-20,107767.81,104716.6,3051.2,0.0,39182.92,0.0,133338.58,122119.64,107767.81
2025-05-21,106568.04,103516.32,3051.72,0.0,39182.92,0.0,131139.59,121308.67,106568.04
2025-05-22,106211.08,103158.85,3052.23,0.0,39182.92,0.0,131190.71,120903.35,106211.08
2025-05-23,105867.42,102814.68,3052.74,0.0,39182.92,0.0,130314.9,120455.32,105867.42
2025-05-27,106872.67,103819.42,3053.25,0.0,39182.92,0.0,132966.2,121629.88,106872.67
2025-05-28,105994.11,102940.35,3053.76,0.0,39182.92,0.0,132213.69,121267.26,105994.11
2025-05-29,106299.85,103018.43,3281.43,0.0,39410.07,0.0,132724.95,121481.08,106299.85
2025-05-30,106355.19,103073.21,3281.98,0.0,39410.07,0.0,132580.12,121673.55,106355.19
2025-06-02,106943.98,103661.45,3282.53,0.0,39410.07,0.0,133311.55,121844.67,106943.98
2025-06-03,107480.74,104197.66,3283.08,0.0,39410.07,0.0,134056.19,122080.04,107480.74
2025-06-04,106969.12,103685.49,3283.63,0.0,39410.07,0.0,134021.43,122123.25,106969.12
2025-06-05,106684.3,103400.11,3284.18,0.0,39410.07,0.0,133387.82,122145.12,106684.3
2025-06-06,107925.97,104641.24,3284.74,0.0,39410.07,0.0,134729.11,122700.73,107925.97
2025-06-09,108032.93,104747.64,3285.29,0.0,39410.07,0.0,134848.47,122679.9,108032.93
2025-06-10,108875.59,105589.75,3285.84,0.0,39410.07,0.0,135597.52,123043.36,108875.59
2025-06-11,109625.4,106339.0,3286.4,0.0,39410.07,0.0,135219.3,123022.54,109625.4
2025-06-12,109574.62,105342.65,4231.97,0.0,40355.09,0.0,135745.98,123578.15,109574.62
2025-06-13,110024.51,105791.83,4232.68,0.0,40355.09,0.0,134260.33,122724.68,110024.51
2025-06-16,110551.63,106318.23,4233.4,0.0,40355.09,0.0,135511.35,123194.89,110551.63
2025-06-17,110723.84,106489.74,4234.1,0.0,40355.09,0.0,134377.97,122362.76,110723.84
2025-06-18,110542.32,106307.51,4234.81,0.0,40355.09,0.0,134358.62,122085.74,110542.32
2025-06-20,111130.57,106895.05,4235.52,0.0,40355.09,0.0,134051.08,122107.6,111130.57
2025-06-23,110358.92,106122.7,4236.22,0.0,40355.09,0.0,135344.0,122919.4,110358.92
2025-06-24,109325.69,105088.77,4236.92,0.0,40355.09,0.0,136804.24,123859.3,109325.69
2025-06-25,109236.8,104999.17,4237.62,0.0,40355.09,0.0,136879.62,123411.47,109236.8
2025-06-26,110145.42,105907.09,4238.33,0.0,40355.09,0.0,137925.95,123497.38,110145.42
2025-06-27,110047.47,105577.15,4470.32,0.0,40586.37,0.0,138595.79,124052.99,110047.47
2025-06-30,110110.74,105639.68,4471.06,0.0,40586.37,0.0,139243.62,124459.14,110110.74
2025-07-01,111314.02,110988.14,325.88,0.0,40912.25,0.0,139200.13,125185.95,111314.02
2025-07-02,112302.02,111976.08,325.94,0.0,40912.25,0.0,139817.14,125251.78,112302.02
2025-07-03,113079.08,112308.35,770.73,0.0,41356.99,0.0,140894.3,125580.32,113079.08
2025-07-07,112866.78,112095.92,770.86,0.0,41356.99,0.0,139868.85,125033.14,112866.78
2025-07-08,112798.85,112027.86,770.99,0.0,41356.99,0.0,139794.55,125252.22,112798.85
2025-07-09,113865.8,113094.68,771.12,0.0,41356.99,0.0,140614.1,125339.94,113865.8
2025-07-10,114393.26,113622.01,771.25,0.0,41356.99,0.0,141002.14,125580.91,114393.26
2025-07-11,114480.11,113708.73,771.38,0.0,41356.99,0.0,140518.31,125143.19,114480.11
2025-07-14,114803.29,114031.79,771.51,0.0,41356.99,0.0,140780.85,125296.6,114803.29
2025-07-15,114974.35,114202.72,771.64,0.0,41356.99,0.0,140193.55,124486.69,114974.35
2025-07-16,115333.19,114561.42,771.77,0.0,41356.99,0.0,140652.03,124924.7,115333.19
2025-07-17,116148.86,114605.55,1543.3,0.0,42128.4,0.0,141493.61,125713.01,116148.86
2025-07-18,116184.29,114640.73,1543.56,0.0,42128.4,0.0,141392.88,125603.69,116184.29
2025-07-21,116259.54,114715.72,1543.82,0.0,42128.4,0.0,141655.42,125341.11,116259.54
2025-07-22,115518.3,113974.22,1544.08,0.0,42128.4,0.0,141675.77,125998.07,115518.3
2025-07-23,115981.56,114159.87,1821.69,0.0,42405.74,0.0,142854.21,126173.36,115981.56
2025-07-24,116419.18,113189.25,3229.94,0.0,43813.69,0.0,142900.98,126042.14,116419.18
2025-07-25,116474.09,113243.61,3230.48,0.0,43813.69,0.0,143491.57,126370.69,116474.09
2025-07-28,116428.58,113197.55,3231.02,0.0,43813.69,0.0,143456.89,126042.44,116428.58
2025-07-29,115946.07,112714.5,3231.57,0.0,43813.69,0.0,143087.55,126020.7,115946.07
2025-07-30,116304.35,113022.59,3281.76,0.0,43863.34,0.0,142911.96,125320.26,116304.35
2025-07-31,116582.35,112816.1,3766.24,0.0,44347.27,0.0,142388.51,124532.24,116582.35
2025-08-01,112444.52,108354.94,4089.58,0.0,44669.98,0.0,140108.1,123411.46,112444.52
2025-08-04,114015.87,109925.61,4090.25,0.0,44669.98,0.0,142189.21,124769.11,114015.87
2025-08-05,112997.0,108906.07,4090.93,0.0,44669.98,0.0,141485.21,124046.91,112997.0
2025-08-06,114052.64,109961.04,4091.6,0.0,44669.98,0.0,142544.75,124244.22,114052.64
2025-08-07,114242.51,110150.24,4092.27,0.0,44669.98,0.0,142428.59,124047.46,114242.51
2025-08-08,114799.48,110706.54,4092.94,0.0,44669.98,0.0,143514.54,124398.02,114799.48
2025-08-11,114809.94,110716.32,4093.61,0.0,44669.98,0.0,143237.66,124354.51,114809.94
2025-08-12,115674.63,111580.34,4094.28,0.0,44669.98,0.0,144728.73,125011.58,115674.63
2025-08-13,115746.12,111651.17,4094.95,0.0,44669.98,0.0,145213.62,125756.22,115746.12
2025-08-14,116049.63,111324.29,4725.34,0.0,45299.7,0.0,145227.36,125625.13,116049.63
2025-08-15,115618.82,110892.71,4726.11,0.0,45299.7,0.0,144895.43,125778.66,115618.82
2025-08-18,115777.93,111051.05,4726.88,0.0,45299.7,0.0,144865.13,125888.4,115777.93
2025-08-19,114293.17,109565.52,4727.65,0.0,45299.7,0.0,144097.28,126304.64,114293.17
2025-08-20,113913.85,108908.27,5005.58,0.0,45576.85,0.0,143723.52,126677.1,113913.85
2025-08-21,113462.3,107749.82,5712.48,0.0,46282.93,0.0,143160.42,126195.72,113462.3
2025-08-22,115350.82,109637.42,5713.41,0.0,46282.93,0.0,145309.78,127268.76,115350.82
2025-08-25,114902.48,109188.14,5714.33,0.0,46282.93,0.0,144685.03,126546.56,114902.48
2025-08-26,115288.08,109572.82,5715.26,0.0,46282.93,0.0,145277.8,126656.29,115288.08
2025-08-27,115552.62,109836.44,5716.18,0.0,46282.93,0.0,145601.97,126744.14,115552.62
2025-08-28,116037.16,109900.18,6136.98,0.0,46702.81,0.0,146106.68,126875.76,116037.16
2025-08-29,115056.92,108918.95,6137.97,0.0,46702.81,0.0,145255.15,126788.46,115056.92
2025-09-02,114293.26,107830.68,6462.58,0.0,47026.44,0.0,144203.27,126499.74,114293.26
2025-09-03,114606.4,108142.79,6463.61,0.0,47026.44,0.0,144967.76,126346.88,114606.4
2025-09-04,115696.96,109232.32,6464.63,0.0,47026.44,0.0,146152.78,126741.34,115696.96
2025-09-05,114688.81,108223.17,6465.64,0.0,47026.44,0.0,145739.37,126785.52,114688.81
2025-09-08,115255.78,108789.13,6466.65,0.0,47026.44,0.0,146089.94,126851.59,115255.78
2025-09-09,115932.08,109464.42,6467.66,0.0,47026.44,0.0,146420.7,126720.61,115932.08
2025-09-10,115921.4,109452.73,6468.67,0.0,47026.44,0.0,146835.12,127049.4,115921.4
2025-09-11,116479.17,109527.46,6951.71,0.0,47508.48,0.0,148028.93,127816.05,116479.17
2025-09-12,116586.31,109633.51,6952.79,0.0,47508.48,0.0,147980.99,127050.17,116586.31
2025-09-15,117200.06,110246.19,6953.87,0.0,47508.48,0.0,148752.08,126875.41,117200.06
2025-09-16,117086.54,110131.6,6954.94,0.0,47508.48,0.0,148552.23,126766.32,117086.54
2025-09-17,116623.55,109667.53,6956.01,0.0,47508.48,0.0,148372.19,127095.1,116623.55
2025-09-18,117629.83,109816.03,7813.8,0.0,48365.2,0.0,149050.81,127117.38,117629.83
2025-09-19,118133.99,110318.98,7815.01,0.0,48365.2,0.0,149771.48,126964.51,118133.99
2025-09-22,118122.57,110306.37,7816.2,0.0,48365.2,0.0,150463.36,126877.31,118122.57
2025-09-23,117036.04,109218.65,7817.39,0.0,48365.2,0.0,149664.71,126921.48,117036.04
2025-09-24,116965.59,108864.77,8100.81,0.0,48647.42,0.0,149200.7,127009.43,116965.59
2025-09-25,116274.09,107825.29,8448.81,0.0,48994.17,0.0,148529.76,126506.27,116274.09
2025-09-26,116933.46,108483.36,8450.1,0.0,48994.17,0.0,149360.35,127141.55,116933.46
2025-09-29,117908.1,109405.61,8502.49,0.0,49045.26,0.0,149770.42,127185.72,117908.1
2025-09-30,118222.89,109719.11,8503.79,0.0,49045.26,0.0,150321.39,127492.6,118222.89
2025-10-01,118379.42,118276.95,102.47,0.0,49147.73,0.0,150821.74,127751.76,118379.42
2025-10-02,118009.11,116092.68,1916.43,0.0,50961.68,0.0,150991.81,127751.88,118009.11
2025-10-03,117781.31,115864.59,1916.73,0.0,50961.68,0.0,150990.18,128153.94,117781.31
2025-10-06,118634.13,116717.11,1917.02,0.0,50961.68,0.0,151519.13,128020.09,118634.13
2025-10-07,117937.94,116020.62,1917.31,0.0,50961.68,0.0,150971.48,127796.91,117937.94
2025-10-08,118454.91,116537.31,1917.61,0.0,50961.68,0.0,151850.5,127886.35,118454.91
2025-10-09,118062.53,115970.24,2092.29,0.0,51136.07,0.0,151421.73,127529.2,118062.53
2025-10-10,115148.92,113056.31,2092.61,0.0,51136.07,0.0,147428.46,125854.58,115148.92
2025-10-13,117401.02,115308.1,2092.93,0.0,51136.07,0.0,149635.09,127082.85,117401.02
2025-10-14,117084.99,114991.74,2093.25,0.0,51136.07,0.0,149457.31,127819.86,117084.99
2025-10-15,117769.85,115508.57,2261.29,0.0,51303.79,0.0,150105.17,127797.65,117769.85
2025-10-16,117297.04,114451.22,2845.82,0.0,51887.97,0.0,149108.37,126993.89,117297.04
2025-10-17,118305.34,115459.09,2846.25,0.0,51887.97,0.0,149934.56,127775.57,118305.34
