date,value,positions,cash,hedge,income_cum,withdrawn_cum,spy,bench,all_in
2026-03-26,121673.99,114549.2,7124.79,0.0,70855.15,0.0,147236.74,130407.2,121673.99
2026-03-27,119844.16,112718.36,7125.81,0.0,70855.15,0.0,144804.73,128940.31,119844.16
2026-03-30,119041.23,111914.41,7126.82,0.0,70855.15,0.0,144336.53,129169.78,119041.23
2026-03-31,122638.43,115510.59,7127.84,0.0,70855.15,0.0,148399.74,131531.14,122638.43
2026-04-01,123993.09,123993.09,0.0,0.0,70855.15,0.0,149484.03,131889.46,123993.09
2026-04-02,123695.8,122649.27,1046.53,0.0,71901.68,0.0,149615.17,131982.43,123695.8
2026-04-06,124065.84,123019.15,1046.68,0.0,71901.68,0.0,150301.39,132562.75,124065.84
2026-04-07,125015.81,123968.98,1046.83,0.0,71901.68,0.0,150366.17,132145.16,125015.81
2026-04-08,124710.7,123663.71,1046.98,0.0,71901.68,0.0,154079.96,134674.9,124710.7
2026-04-09,124377.48,122468.36,1909.13,0.0,72763.67,0.0,154943.09,135115.97,124377.48
2026-04-10,123062.84,121153.44,1909.4,0.0,72763.67,0.0,154844.24,134512.73,123062.84
2026-04-13,123146.85,121237.18,1909.67,0.0,72763.67,0.0,156313.32,135255.5,123146.85
2026-04-14,123770.79,121860.84,1909.94,0.0,72763.67,0.0,158162.81,135209.22,123770.79
2026-04-15,124440.12,122529.9,1910.22,0.0,72763.67,0.0,159375.37,134675.6,124440.12
2026-04-16,125444.16,122715.16,2728.99,0.0,73582.18,0.0,159756.4,134629.32,125444.16
2026-04-17,124016.94,121287.56,2729.38,0.0,73582.18,0.0,161632.42,135093.61,124016.94
2026-04-20,124691.77,121962.0,2729.77,0.0,73582.18,0.0,161319.03,135024.12,124691.77
2026-04-21,124525.34,121795.17,2730.16,0.0,73582.18,0.0,160293.56,134420.88,124525.34
2026-04-22,125269.0,122538.45,2730.55,0.0,73582.18,0.0,161871.02,133956.87,125269.0
2026-04-23,123981.65,120446.61,3535.04,0.0,74386.27,0.0,161261.3,134630.02,123981.65
2026-04-24,121770.41,118234.87,3535.54,0.0,74386.27,0.0,162476.07,134003.56,121770.41
2026-04-27,120232.34,116696.29,3536.05,0.0,74386.27,0.0,162748.73,133377.1,120232.34
2026-04-28,119817.57,116281.02,3536.55,0.0,74386.27,0.0,161979.78,133562.91,119817.57
2026-04-29,119552.85,115849.3,3703.56,0.0,74552.78,0.0,161956.11,133539.83,119552.85
2026-04-30,120293.31,115840.67,4452.63,0.0,75301.33,0.0,163522.51,134630.72,120293.31
2026-05-01,119634.01,115180.74,4453.27,0.0,75301.33,0.0,163963.26,133883.58,119634.01
2026-05-04,120372.98,115919.08,4453.9,0.0,75301.33,0.0,163380.07,133535.76,120372.98
2026-05-05,120570.92,116116.38,4454.54,0.0,75301.33,0.0,164654.56,133141.52,120570.92
2026-05-06,120609.27,116154.1,4455.17,0.0,75301.33,0.0,166879.99,133095.4,120609.27
2026-05-07,120037.6,114962.58,5075.02,0.0,75920.54,0.0,166383.06,132631.54,120037.6
2026-05-08,122421.72,117345.98,5075.75,0.0,75920.54,0.0,167719.46,131889.19,122421.72
2026-05-11,122770.77,117694.3,5076.47,0.0,75920.54,0.0,168091.65,131634.2,122770.77
2026-05-12,123378.04,118300.84,5077.2,0.0,75920.54,0.0,167844.62,132168.26,123378.04
2026-05-13,121780.87,116702.94,5077.92,0.0,75920.54,0.0,168758.63,131820.44,121780.87
2026-05-14,121862.4,115991.05,5871.36,0.0,76713.25,0.0,170055.22,131959.98,121862.4
2026-05-15,121797.98,115925.79,5872.19,0.0,76713.25,0.0,168065.52,131728.18,121797.98
2026-05-18,121921.5,116048.48,5873.02,0.0,76713.25,0.0,167951.18,132285.45,121921.5
2026-05-19,120815.19,114941.34,5873.86,0.0,76713.25,0.0,166863.76,132169.7,120815.19
2026-05-20,121648.42,115773.73,5874.69,0.0,76713.25,0.0,168527.47,132402.06,121648.42
2026-05-21,121162.64,114549.19,6613.44,0.0,77451.17,0.0,168853.21,132170.28,121162.64
2026-05-22,121250.16,114635.77,6614.39,0.0,77451.17,0.0,169499.63,132750.75,121250.16
2026-05-26,120252.44,113637.12,6615.33,0.0,77451.17,0.0,170594.99,132495.75,120252.44
2026-05-27,120250.52,113634.26,6616.27,0.0,77451.17,0.0,170566.89,132635.28,120250.52
2026-05-28,120101.81,112535.67,7566.14,0.0,78400.11,0.0,171483.1,132449.91,120101.81
2026-05-29,120109.22,112542.0,7567.22,0.0,78400.11,0.0,171899.52,132078.88,120109.22
2026-06-01,119954.56,112386.26,7568.31,0.0,78400.11,0.0,172355.75,131311.01,119954.56
2026-06-02,120202.44,112633.04,7569.39,0.0,78400.11,0.0,172584.2,131334.64,120202.44
2026-06-03,122413.1,114842.61,7570.48,0.0,78400.11,0.0,171406.13,131520.72,122413.1
2026-06-04,123672.08,115411.69,8260.38,0.0,79088.92,0.0,172037.08,132217.36,123672.08
2026-06-05,121025.97,112764.4,8261.57,0.0,79088.92,0.0,167716.44,131776.84,121025.97
2026-06-08,121490.97,113228.21,8262.76,0.0,79088.92,0.0,168086.43,131382.74,121490.97
2026-06-09,121013.77,112749.81,8263.95,0.0,79088.92,0.0,167607.2,132427.49,121013.77
2026-06-10,120189.87,111924.72,8265.15,0.0,79088.92,0.0,165038.09,131244.34,120189.87
2026-06-11,121155.68,112183.53,8972.15,0.0,79794.74,0.0,167765.55,132428.33,121155.68
2026-06-12,122147.99,113174.55,8973.44,0.0,79794.74,0.0,168648.6,132985.73,122147.99
2026-06-15,121939.57,112964.84,8974.73,0.0,79794.74,0.0,171541.92,133751.99,121939.57
2026-06-16,124034.92,115058.89,8976.02,0.0,79794.74,0.0,170547.4,134170.15,124034.92
2026-06-17,126419.65,117442.33,8977.32,0.0,79794.74,0.0,168475.89,132870.97,126419.65
2026-06-18,126622.07,116930.33,9691.74,0.0,80507.86,0.0,170175.87,133126.66,126622.07
2026-06-22,124795.57,115102.41,9693.16,0.0,80507.86,0.0,169656.91,133057.47,124795.57
2026-06-23,125723.32,116028.74,9694.57,0.0,80507.86,0.0,167267.0,132500.93,125723.32
2026-06-24,124567.15,114871.16,9695.99,0.0,80507.86,0.0,167192.54,133035.13,124567.15
2026-06-25,124355.96,113629.22,10726.75,0.0,81537.19,0.0,167427.7,133058.76,124355.96
2026-06-26,127845.5,117117.2,10728.31,0.0,81537.19,0.0,166254.12,133268.05,127845.5
2026-06-29,128973.47,118075.25,10898.21,0.0,81705.53,0.0,168910.88,133918.29,128973.47
2026-06-30,129517.23,118617.4,10899.83,0.0,81705.53,0.0,170187.67,134011.55,129517.23
2026-07-01,131117.32,130840.42,276.89,0.0,81982.43,0.0,169965.05,134094.9,131117.32
2026-07-02,129363.84,128557.01,806.84,0.0,82512.33,0.0,169749.06,135495.14,129363.84
2026-07-06,131803.28,130996.32,806.96,0.0,82512.33,0.0,171187.28,135590.2,131803.28
2026-07-07,129277.36,128470.28,807.07,0.0,82512.33,0.0,170398.51,135851.37,129277.36
2026-07-08,129132.8,128325.61,807.19,0.0,82512.33,0.0,169888.4,135044.67,129132.8
2026-07-09,131476.33,130108.85,1367.48,0.0,83072.5,0.0,171284.6,135305.84,131476.33
2026-07-10,132279.98,130912.29,1367.68,0.0,83072.5,0.0,172001.86,135614.47,132279.98
2026-07-13,129921.09,128553.2,1367.88,0.0,83072.5,0.0,170724.35,135614.6,129921.09
2026-07-14,131343.99,129975.91,1368.09,0.0,83072.5,0.0,171313.36,135187.59,131343.99
2026-07-15,130620.07,129251.78,1368.29,0.0,83072.5,0.0,171973.12,135282.64,130620.07
2026-07-16,128193.25,126273.9,1919.36,0.0,83623.37,0.0,171069.35,136137.08,128193.25
2026-07-17,127032.6,125112.96,1919.64,0.0,83623.37,0.0,169426.94,135116.8,127032.6
2026-07-20,127380.31,125196.58,2183.73,0.0,83887.18,0.0,169162.31,134737.24,127380.31
