rank,delta_rank,ticker,name,sector,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
15,-6,PDN.AX,PALADIN ENERGY LTD,Uranium,large,10.09,0.9935,0.99,0.9995,0.9022,FLAT,18.43,35.25,-26.35,-35.56,51.78,76.25,1.6423,HIGH,EARLY,10.6835,11.679,10.4675,0,23.9408,WEAK,21.6381
17,-3,SASK.V,ATHA ENERGY CORP,Uranium,small,1.23,1.4572,1.1055,1.3018,1.5327,STRONG_DOWN,112.07,98.39,75.71,-40.43,43.6,91.67,4.3217,HIGH,-,1.0595,1.0222,0.8071,1,46.7948,TREND+LEAD,21.202
18,2,SMR,NUSCALE POWER CORP,Uranium,mid,11.74,0.2318,1.1309,1.1361,0.9974,FLAT,-25.37,-68.44,23.45,-82.86,46.8,107.43,1.9863,HIGH,SHIFT,11.2805,11.5398,20.7242,0,-29.8151,WEAK,20.9981
20,-3,URC.TO,URANIUM ROYALTY CORP,Uranium,mid,4.17,0.893,0.9643,0.8753,0.8908,FLAT,-12.39,21.57,24.85,-47.5,49.2,66.51,2.7418,HIGH,EARLY,4.5655,4.9444,5.3364,0,15.9594,WEAK,19.8222
21,0,DYL.AX,DEEP YELLOW LTD,Uranium,mid,1.72,0.741,1.1581,1.1193,1.0101,STRONG_UP,2.38,0.88,15.82,-53.26,49.01,71.89,3.6676,HIGH,PROGRESS,1.5675,1.7373,1.931,0,0.5998,WEAK,19.3507
22,0,NNE,NANO NUCLEAR ENERGY INC,Uranium,mid,28.21,0.5554,1.1594,1.1667,1.2995,STRONG_DOWN,-5.94,-24.39,85.35,-66.45,48.4,112.08,2.0776,HIGH,SHIFT,26.1687,25.3109,31.1462,0,-10.5325,WEAK,18.9364
23,15,AEU.AX,ATOMIC EAGLE LTD,Uranium,small,0.54,1.1332,1.5131,1.3922,1.2497,STRONG_UP,74.19,54.29,3757.14,-53.42,24.11,107.02,13.1589,HIGH,-,0.4028,0.4083,0.3942,1,12.2298,TREND+LEAD,18.247
24,4,7011.T,MITSUBISHI HEAVY INDUSTRIES,Uranium,large,3968.0,0.828,1.0679,1.008,0.7924,STRONG_UP,-6.26,12.73,148.36,-32.55,46.69,44.0,1.255,MED,PROGRESS,3739.1,4199.68,4257.0836,0,13.5066,WEAK,17.2391
25,0,BOE.AX,BOSS ENERGY LTD,Uranium,mid,1.21,0.1915,1.0293,1.0096,0.7737,STRONG_UP,-22.68,-73.92,-71.12,-76.12,42.29,68.94,2.1196,HIGH,EARLY,1.2432,1.396,1.6372,0,-45.3464,WEAK,16.3833
26,-13,8001.T,ITOCHU CORP,Uranium,large,1871.0,0.9352,0.9499,0.9652,0.8906,FLAT,-0.81,27.32,33.91,-18.69,54.13,29.4,0.6825,LOW,EARLY,1884.0,1951.26,1898.1179,0,50.3025,WEAK,16.3684
30,7,FSY.TO,FORSYS METALS CORP,Uranium,small,0.53,0.5333,1.5301,1.6148,1.5151,FLAT,103.85,-27.4,-39.77,-64.38,40.8,126.04,4.2764,HIGH,-,0.3695,0.3736,0.3986,1,-8.8687,TREND_ONLY,13.6407
32,9,SYH.V,SKYHARBOUR RESOURCES LTD,Uranium,small,0.46,0.9654,1.0956,1.0278,1.1177,FLAT,53.33,31.43,15.0,-40.0,35.2,96.32,3.0013,HIGH,-,0.4415,0.4718,0.4429,1,11.4855,TREND_ONLY,12.9523
33,12,GLO.TO,GLOBAL ATOMIC CORP,Uranium,small,0.8,0.8394,1.1376,1.1829,0.96,FLAT,37.93,14.29,-59.39,-41.77,41.6,73.12,10.0251,HIGH,-,0.7005,0.7526,0.7095,1,8.1275,TREND_ONLY,12.5979
34,-10,BMN.AX,BANNERMAN ENERGY LTD,Uranium,mid,3.52,0.7242,1.068,1.0348,0.9637,STRONG_UP,15.79,-1.4,-8.81,-37.55,47.04,77.2,1.237,MED,PROGRESS,3.5015,3.8702,3.6906,0,-0.8534,WEAK,12.5591
38,-3,YCA.L,YELLOW CAKE PLC,Uranium,mid,549.5,0.7739,0.9467,0.9796,0.9114,FLAT,2.42,5.37,-9.25,-27.22,47.62,30.09,1.5713,HIGH,EARLY,562.9,582.32,583.4,0,8.4971,WEAK,11.3994
39,5,LAM.TO,LARAMIDE RESOURCES,Uranium,small,0.7,0.7452,1.0586,1.035,0.932,STRONG_UP,34.62,1.45,-7.89,-37.78,42.0,87.82,3.3957,HIGH,-,0.6615,0.706,0.6781,1,0.6931,TREND_ONLY,11.1325
41,-10,U-U.TO,SPROTT PHYSICAL URANIUM TR,Uranium,large,18.91,0.7687,0.9743,0.972,0.9855,FLAT,4.48,4.65,-7.44,-23.11,51.6,31.54,0.6119,LOW,EARLY,19.2665,19.9006,19.6257,0,7.6052,WEAK,10.1697
