rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
705,1,FBK,FB FINANCIAL CORP,Financials,,mid,54.0,0.9807,0.9318,0.9788,0.8825,FLAT,4.46,37.08,56.57,-17.08,53.82,30.35,1.5949,HIGH,PROGRESS,53.3375,54.732,54.066,0,65.7511,WEAK,20.8568
707,1,VC,VISTEON CORP,Consumer Discretionary,,mid,98.65,0.9936,1.0201,1.0756,1.0268,FLAT,-14.08,38.88,-7.57,-33.97,47.79,45.73,1.7093,HIGH,SHIFT,91.3065,93.4221,105.0015,0,40.6332,WEAK,20.8462
845,2,HRI,HERC HOLDINGS INC,Industrials,,mid,110.18,0.7217,1.0233,0.9901,0.6807,STRONG_UP,-14.03,0.87,-24.18,-49.5,47.39,66.14,1.5323,HIGH,PROGRESS,101.0215,124.8439,133.0185,0,0.6239,WEAK,18.0974
872,-1,NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",large,46.03,0.6015,1.0364,0.7981,0.6991,STRONG_UP,-30.23,-15.92,-49.8,-45.23,46.99,42.64,1.5761,HIGH,EARLY,47.431,54.9193,64.7898,0,-17.5451,WEAK,17.5881
873,-1,BULL,WEBULL CORP CLASS A,Financials,,mid,6.72,0.1953,1.2296,1.1815,0.7999,STRONG_UP,-42.81,-72.71,-39.38,-81.19,43.78,66.51,1.7106,HIGH,SHIFT,5.2625,5.5932,10.0191,0,-47.8579,WEAK,17.5256
905,0,ADMA,ADMA BIOLOGICS INC,Health Care,,mid,11.01,0.4011,1.0248,0.6792,0.6178,STRONG_UP,-24.38,-43.94,77.58,-66.18,49.4,73.76,2.4367,HIGH,PROGRESS,10.2075,13.593,16.2002,0,-29.429,WEAK,16.8151
959,2,XYL,Xylem Inc.,Industrials,Industrial Machinery & Supplies & Components,large,121.11,0.8082,0.9081,0.9313,0.8077,FLAT,-15.86,12.97,-2.51,-23.57,51.81,30.79,2.2373,HIGH,EARLY,123.1635,125.523,136.6243,0,21.8206,WEAK,15.7983
976,2,FRSH,FRESHWORKS INC CLASS A,Information Technology,,mid,8.54,0.5062,1.0457,0.9769,0.748,STRONG_UP,-21.65,-29.25,-51.61,-56.95,46.18,62.13,3.082,HIGH,SHIFT,8.0625,7.9923,11.3154,0,-21.738,WEAK,15.4904
1131,-1,QLYS,QUALYS INC,Information Technology,,mid,83.17,0.5076,0.9872,0.7978,0.6003,STRONG_UP,-34.8,-29.05,-48.93,-50.46,49.4,57.17,1.6821,HIGH,EARLY,86.945,94.6326,125.544,0,-25.1053,WEAK,12.6442
1229,-2,BMI,BADGER METER INC,Information Technology,,mid,115.54,0.4172,0.6933,0.7214,0.6554,FLAT,-34.73,-41.68,-34.3,-54.22,49.0,62.34,7.9039,HIGH,EARLY,151.681,151.8743,175.6903,0,-32.7633,WEAK,11.0403
1406,-5,CPRT,Copart,Industrials,Diversified Support Services,large,33.45,0.4075,0.972,0.9531,0.7917,STRONG_UP,-24.08,-43.04,-37.12,-49.2,47.79,28.56,1.7378,HIGH,PROGRESS,33.0675,35.3702,41.5507,0,-72.0271,WEAK,7.2383
1479,-7,EXPO,EXPONENT INC,Industrials,,mid,68.05,0.6325,0.987,0.9678,0.89,STRONG_UP,0.53,-11.59,-10.38,-18.86,46.18,40.47,1.744,HIGH,PROGRESS,66.2675,68.8592,70.1722,0,-13.2235,WEAK,4.8716
