rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
727,-8,GPC,Genuine Parts Company,Consumer Discretionary,Distributors,large,105.18,0.7709,0.9836,0.9571,0.8959,STRONG_UP,-22.57,-9.5,-27.15,-34.84,46.8,40.55,1.7029,HIGH,EARLY,105.6053,121.3846,126.6717,0,-10.9655,WEAK,14.4902
743,-7,APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,large,62.09,0.8701,0.8616,0.8822,0.8469,FLAT,-28.71,2.16,-19.53,-29.98,50.0,45.18,1.9795,HIGH,EARLY,70.032,75.3514,77.0364,0,2.3853,WEAK,14.2754
804,-10,NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",large,44.63,0.5999,0.8438,0.7936,0.7319,STRONG_UP,-39.07,-29.57,-48.76,-42.65,46.0,43.04,6.3697,HIGH,EARLY,53.5975,59.0879,65.8181,0,-31.6057,WEAK,13.2886
876,-14,EFX,Equifax,Industrials,Research & Consulting Services,large,179.66,0.6237,1.0136,0.9094,0.8617,STRONG_UP,-28.87,-26.78,-28.67,-39.04,50.4,45.97,2.2734,HIGH,EARLY,184.6716,193.3181,223.8554,0,-29.357,WEAK,12.2556
888,59,HRI,HERC HOLDINGS INC,Industrials,,mid,94.03,0.575,0.8831,0.7109,0.6608,STRONG_UP,-21.13,-32.5,-40.15,-47.84,46.0,63.3,1.5759,HIGH,EARLY,108.019,137.0424,134.1354,0,-23.6142,WEAK,12.0551
913,-15,CALM,CAL MAINE FOODS INC,Consumer Staples,,mid,83.36,0.8286,1.0428,0.9822,1.0968,FLAT,-8.12,-2.72,62.11,-37.0,52.0,29.98,2.029,HIGH,EARLY,83.388,83.4982,91.0304,0,-4.7172,WEAK,11.7322
928,-16,PM,Philip Morris International,Consumer Staples,Tobacco,large,157.33,0.8885,0.9532,0.9245,1.0271,FLAT,0.51,4.31,85.38,-20.64,56.0,28.59,1.8855,HIGH,EARLY,166.5257,174.5307,163.3082,0,8.4469,WEAK,11.5749
973,-6,SYY,Sysco,Consumer Staples,Food Distributors,large,72.17,0.8392,0.8598,0.8588,1.024,FLAT,-11.64,-1.47,-5.23,-23.98,48.8,42.81,2.1982,HIGH,EARLY,81.663,84.275,78.6392,0,-1.6784,WEAK,10.7123
1005,-6,FDS,FactSet,Financials,Financial Exchanges & Data,mid,224.86,0.4302,1.1279,1.0403,0.8084,STRONG_UP,-20.86,-49.5,-47.61,-59.47,49.6,50.06,1.7046,HIGH,SHIFT,209.0885,218.9089,303.5017,0,-49.0437,WEAK,10.2633
1112,51,BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,large,159.98,0.563,0.9854,0.8887,0.7481,STRONG_UP,-31.14,-33.9,-18.36,-40.21,46.4,33.06,1.7143,HIGH,EARLY,173.878,181.3517,221.313,0,-47.582,WEAK,8.6856
1170,-4,MGRC,MCGRATH RENT,Industrials,,mid,112.0,0.8572,0.9932,1.0512,1.1127,STRONG_DOWN,-3.18,0.64,-4.2,-24.87,47.6,27.1,2.0661,HIGH,SHIFT,107.319,111.7784,112.8519,0,1.1212,WEAK,7.8802
1171,-3,MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,large,48.38,0.5202,0.9234,0.7679,0.7372,STRONG_UP,-27.6,-38.93,-35.13,-38.93,48.0,38.21,2.6991,HIGH,EARLY,56.2835,62.5554,66.5149,0,-48.9031,WEAK,7.8272
1200,-4,VRRM,VERRA MOBILITY CORP CLASS A,Industrials,,mid,14.29,0.5222,0.9723,0.9031,0.6618,STRONG_UP,-41.24,-38.7,-42.31,-45.89,40.8,38.12,1.6286,HIGH,EARLY,14.9265,17.1888,22.1143,0,-41.4163,WEAK,7.4107
1269,-8,LW,Lamb Weston,Consumer Staples,Packaged Foods & Meats,mid,38.48,0.6224,0.9278,0.8717,0.9613,FLAT,-37.05,-26.93,-61.07,-41.37,48.4,37.13,2.1235,HIGH,EARLY,41.8755,45.0607,52.2323,0,-35.1009,WEAK,6.3438
1414,9,APLE,APPLE HOSPITALITY REIT INC,Real Estate,,mid,11.55,0.8265,0.9622,0.9757,1.0323,STRONG_DOWN,-0.34,-2.96,-17.52,-17.36,46.8,23.46,1.7175,HIGH,EARLY,11.7603,11.9022,11.6218,0,-5.9117,WEAK,3.83
1456,-4,CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,mid,15.52,0.5388,1.0052,0.8586,0.9489,FLAT,-16.31,-36.74,-40.72,-39.13,45.2,35.26,2.1572,HIGH,EARLY,16.32,17.7646,17.8255,0,-47.1001,WEAK,2.8864
1491,-5,ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,mid,43.29,0.4259,0.9017,0.8558,0.9326,FLAT,-46.53,-50.0,-60.87,-50.0,54.8,40.4,1.6615,HIGH,EARLY,47.7844,51.4745,62.2424,0,-67.8251,WEAK,1.9613
