rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
931,548,ZTS,Zoetis,Health Care,Pharmaceuticals,large,82.83,0.3995,0.7155,0.6502,0.6131,STRONG_UP,-30.12,-47.19,-49.41,-50.61,48.0,50.63,3.4391,HIGH,EARLY,113.8083,116.7824,129.9151,0,-44.735,WEAK,13.8471
945,-344,FLR,FLUOR CORP,Industrials,,mid,43.31,0.9136,0.8032,0.8107,0.8422,STRONG_DOWN,-2.85,20.78,10.97,-30.19,48.8,55.18,3.9722,HIGH,EARLY,49.859,47.983,45.5268,0,18.3732,WEAK,13.533
953,149,GEHC,GE HealthCare,Health Care,Health Care Equipment,large,63.47,0.6884,1.0128,0.7989,0.7534,STRONG_UP,-14.35,-9.0,-23.02,-32.47,51.6,40.81,1.8989,HIGH,EARLY,67.765,70.8427,76.0309,0,-11.3756,WEAK,13.4122
961,281,NSIT,INSIGHT ENTERPRISES INC,Information Technology,,mid,83.79,0.4769,1.1572,1.122,0.852,STRONG_UP,-8.47,-36.95,-58.91,-56.07,49.6,60.21,2.6792,HIGH,SHIFT,74.164,74.8056,95.0607,0,-30.437,WEAK,13.29
999,45,TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,large,30.65,0.4597,0.9234,0.627,0.5371,STRONG_UP,-41.77,-39.22,-41.27,-50.64,46.8,36.92,2.199,HIGH,EARLY,37.8985,43.5384,52.1288,0,-49.7165,WEAK,12.7862
1025,-77,SHAK,SHAKE SHACK INC CLASS A,Consumer Discretionary,,mid,70.14,0.506,0.7144,0.6552,0.6771,FLAT,-23.69,-33.1,-33.24,-51.25,48.8,73.9,3.1747,HIGH,EARLY,97.267,93.7768,94.994,0,-21.8606,WEAK,12.4943
1046,29,TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,mid,48.36,0.7368,0.86,0.8021,0.6939,STRONG_UP,-16.65,-2.6,-38.65,-33.49,49.6,58.46,1.5647,HIGH,EARLY,55.275,54.199,58.01,0,-2.2051,WEAK,12.2007
1056,21,CRK,COMSTOCK RESOURCES INC,Energy,,mid,14.1,0.457,0.7724,0.7396,0.6342,STRONG_UP,-35.32,-39.59,36.89,-54.13,48.0,57.32,1.7054,HIGH,EARLY,16.6965,18.986,19.9523,0,-33.1517,WEAK,12.0233
1096,-358,BBUC,BROOKFIELD BUSINESS CORP CLASS A,Industrials,,mid,30.85,0.8288,0.8835,0.8526,0.7789,STRONG_UP,-10.8,9.56,45.9,-21.01,53.2,40.46,2.2703,HIGH,EARLY,33.904,33.0658,34.0686,0,12.5767,WEAK,11.4275
1138,12,MELI,Mercado Libre,Consumer Discretionary,Catalog/Specialty Distribution,large,1632.52,0.504,0.8763,0.8477,0.7525,STRONG_UP,-23.3,-33.37,-3.71,-38.8,49.6,45.81,4.2562,HIGH,EARLY,1823.3905,1757.223,2077.9898,0,-36.127,WEAK,10.6228
1141,53,OPCH,OPTION CARE HEALTH INC,Health Care,,mid,20.51,0.4872,0.9444,0.6515,0.5801,STRONG_UP,-24.15,-35.58,-32.27,-45.26,43.6,58.86,1.7365,HIGH,EARLY,25.577,27.6594,29.6665,0,-26.3586,WEAK,10.5599
1159,-212,MSI,Motorola Solutions,Information Technology,Communications Equipment,large,383.99,0.7223,0.8542,0.8156,0.8548,FLAT,-0.72,-4.51,8.86,-25.45,52.0,33.18,2.6447,HIGH,EARLY,435.9525,447.7333,428.4553,0,-7.0605,WEAK,10.1969
1208,-46,TRMB,Trimble Inc.,Information Technology,Electronic Equipment & Instruments,large,60.8,0.6751,0.8637,0.8647,0.8523,FLAT,-22.86,-10.75,7.08,-28.67,54.8,32.61,1.5594,HIGH,EARLY,66.8945,66.695,75.3548,0,-18.0579,WEAK,9.1976
1247,92,AVPT,AVEPOINT INC CLASS A,Information Technology,,mid,11.4,0.4575,1.0538,1.1681,0.9831,FLAT,-17.6,-39.52,40.74,-55.03,51.2,44.56,3.0699,HIGH,SHIFT,10.0658,10.1493,13.0804,0,-45.4119,WEAK,8.5586
1252,-54,FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,large,43.49,0.4307,0.8954,0.9237,0.8135,FLAT,-31.77,-43.06,-38.33,-46.24,46.8,36.49,1.8546,HIGH,EARLY,46.798,47.8341,59.9882,0,-55.2228,WEAK,8.5219
1281,136,ICUI,ICU MEDICAL INC,Health Care,,mid,126.43,0.6915,1.0371,0.9266,0.7811,STRONG_UP,-2.5,-8.58,18.85,-27.18,46.8,37.32,1.6862,HIGH,PROGRESS,123.8485,127.6238,133.5705,0,-10.763,WEAK,8.1786
1291,0,NNI,NELNET INC CLASS A,Financials,,mid,122.38,0.8297,0.8449,0.8521,0.8864,STRONG_DOWN,-5.24,9.69,26.69,-15.15,52.0,32.57,2.0487,HIGH,EARLY,138.8505,133.6236,130.269,0,15.4708,WEAK,7.9177
1394,93,LRN,STRIDE INC,Consumer Discretionary,,mid,87.93,0.425,0.9277,0.8979,0.9427,FLAT,24.51,-43.82,23.0,-64.07,52.4,32.41,1.7077,HIGH,EARLY,95.238,90.206,102.5657,0,-70.8447,WEAK,5.9409
1531,-34,MGEE,MGE ENERGY INC,Utilities,,mid,73.65,0.6253,0.8949,0.84,0.8828,FLAT,-10.84,-17.33,-5.85,-20.77,48.4,27.02,3.1981,HIGH,EARLY,79.0125,78.127,80.6772,0,-31.0482,WEAK,0.4796
