rank,delta_rank,ticker,name,sector,industry,cap_band,close,rs_ratio,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
960,239,CDW,CDW Corporation,Information Technology,Technology Distributors,large,135.3,0.644,1.0089,1.0056,1.0323,FLAT,-14.29,-17.0,-37.22,-39.49,49.6,36.33,1.7434,HIGH,SHIFT,133.189,125.8332,143.5225,0,-23.2109,WEAK,12.74
964,41,GEHC,GE HealthCare,Health Care,Health Care Equipment,large,61.0,0.6835,0.8827,0.7952,0.7419,STRONG_UP,-18.54,-11.91,-23.3,-32.47,51.2,41.54,1.8312,HIGH,EARLY,69.8643,72.6049,76.3095,0,-14.6771,WEAK,12.6686
972,86,WK,WORKIVA INC CLASS A,Information Technology,,mid,56.58,0.6627,1.0349,0.8687,0.7526,STRONG_UP,-33.44,-14.6,-30.9,-44.07,48.4,44.39,1.7035,HIGH,PROGRESS,55.393,58.6672,75.9804,0,-15.9148,WEAK,12.61
999,119,BLDR,Builders FirstSource,Industrials,Building Products,mid,73.75,0.5116,0.8296,0.8248,0.5957,STRONG_UP,-36.52,-34.07,-63.29,-50.57,38.4,48.57,1.7078,HIGH,EARLY,85.3595,88.4302,113.0052,0,-26.9356,WEAK,12.1348
1062,-3,BDC,BELDEN INC,Information Technology,,mid,111.98,0.8324,0.8686,0.8897,0.8548,FLAT,-8.03,7.28,28.02,-26.52,51.6,47.14,2.4489,HIGH,EARLY,126.498,125.185,123.0002,0,7.9718,WEAK,11.105
1112,56,OPCH,OPTION CARE HEALTH INC,Health Care,,mid,21.14,0.4999,0.7546,0.6996,0.5944,STRONG_UP,-18.79,-35.57,-29.58,-45.26,43.6,58.37,3.216,HIGH,EARLY,27.195,28.7072,29.8443,0,-26.5682,WEAK,10.5139
1140,76,RMD,ResMed,Health Care,Health Care Equipment,large,209.43,0.6813,0.956,0.8545,0.7996,STRONG_UP,-14.77,-12.2,-1.71,-29.87,50.8,28.69,1.7471,HIGH,EARLY,222.215,231.9226,254.7349,0,-21.5935,WEAK,9.9974
1164,79,EFX,Equifax,Industrials,Research & Consulting Services,large,172.24,0.514,0.9943,0.8682,0.9449,FLAT,-18.0,-33.76,-24.42,-39.04,49.6,46.24,2.0235,HIGH,EARLY,181.212,185.9296,215.3834,0,-36.2084,WEAK,9.6088
1177,-120,HSIC,Henry Schein,Health Care,Health Care Distributors,mid,72.02,0.8393,0.9378,0.8829,0.9431,FLAT,13.96,8.17,5.09,-16.93,49.2,27.02,1.8512,HIGH,EARLY,76.3255,76.4382,72.6012,0,14.8777,WEAK,9.4371
1246,101,HD,Home Depot (The),Consumer Discretionary,Home Improvement Retail,large,312.42,0.6871,0.9411,0.8777,0.7904,STRONG_UP,-16.61,-11.45,,-25.24,46.0,27.22,1.5896,HIGH,EARLY,335.0455,341.3298,366.9052,0,-19.3473,WEAK,8.4048
1304,73,NHI,NATIONAL HEALTH INVESTORS REIT INC,Real Estate,,mid,75.71,0.8103,0.9794,0.837,0.9039,FLAT,3.99,4.43,29.86,-15.88,50.8,27.71,1.6879,HIGH,EARLY,81.395,82.9171,77.5138,0,8.1255,WEAK,7.6063
1339,25,ABG,ASBURY AUTOMOTIVE GROUP INC,Consumer Discretionary,,mid,193.35,0.6797,0.9556,0.9081,0.7985,STRONG_UP,-17.58,-12.4,-12.75,-30.41,49.2,29.78,1.6073,HIGH,EARLY,203.1245,201.6278,229.0267,0,-20.4802,WEAK,7.1163
1369,10,CLX,Clorox,Consumer Staples,Household Products,large,86.48,0.5067,0.8874,0.7662,0.7294,STRONG_UP,-21.27,-34.69,-32.97,-34.69,47.2,35.29,2.4205,HIGH,EARLY,98.9072,106.0593,110.2886,0,-46.402,WEAK,6.5217
1378,32,UFPI,UFP INDUSTRIES INC,Industrials,,mid,80.31,0.634,0.8314,0.8127,0.7155,STRONG_UP,-12.19,-18.3,-30.17,-30.3,42.4,32.29,2.1457,HIGH,EARLY,93.5135,93.8819,96.3775,0,-24.0245,WEAK,6.1995
1394,22,BCC,BOISE CASCADE,Industrials,,mid,74.33,0.6303,0.8919,0.9249,0.8404,FLAT,6.04,-18.77,-43.68,-29.35,41.6,40.48,2.2951,HIGH,EARLY,80.627,77.498,78.6205,0,-19.286,WEAK,5.8176
1401,20,MZTI,MARZETTI,Consumer Staples,,mid,116.22,0.5716,0.9076,0.746,0.6976,STRONG_UP,-24.97,-26.34,-36.78,-37.49,49.2,34.4,3.0908,HIGH,EARLY,133.4815,144.1676,162.7363,0,-37.6677,WEAK,5.6101
1475,19,MMSI,MERIT MEDICAL SYSTEMS INC,Health Care,,mid,62.01,0.5121,0.9209,0.8392,0.7378,STRONG_UP,-29.16,-34.0,-22.01,-37.26,47.6,34.1,2.2089,HIGH,EARLY,68.11,70.1594,81.2204,0,-47.456,WEAK,3.3295
