date,ticker,name,group,rs_ratio,rs_momentum,close
2025-08-26,BOTZ,Robotics & AI,thematic,101.5936,94.1102,33.6547
2025-08-27,BOTZ,Robotics & AI,thematic,100.7295,94.2467,33.6547
2025-08-28,BOTZ,Robotics & AI,thematic,102.8897,95.6931,33.9235
2025-08-29,BOTZ,Robotics & AI,thematic,101.2456,94.5685,33.4058
2025-09-02,BOTZ,Robotics & AI,thematic,101.0577,94.5201,33.1568
2025-09-03,BOTZ,Robotics & AI,thematic,100.2726,92.8334,33.0274
2025-09-04,BOTZ,Robotics & AI,thematic,99.8896,92.9251,33.107
2025-09-05,BOTZ,Robotics & AI,thematic,101.245,93.8904,33.4356
2025-09-08,BOTZ,Robotics & AI,thematic,102.9422,96.3003,33.9633
2025-09-09,BOTZ,Robotics & AI,thematic,102.241,94.8694,33.6746
2025-09-10,BOTZ,Robotics & AI,thematic,102.0084,96.6882,33.585
2025-09-11,BOTZ,Robotics & AI,thematic,102.562,97.8991,34.0629
2025-09-12,BOTZ,Robotics & AI,thematic,103.1923,99.5607,33.8937
2025-09-15,BOTZ,Robotics & AI,thematic,104.2894,99.9845,34.2621
2025-09-16,BOTZ,Robotics & AI,thematic,105.3294,99.7508,34.3118
2025-09-17,BOTZ,Robotics & AI,thematic,104.1204,97.945,34.2222
2025-09-18,BOTZ,Robotics & AI,thematic,107.6497,104.473,34.8794
2025-09-19,BOTZ,Robotics & AI,thematic,107.6708,105.858,34.8495
2025-09-22,BOTZ,Robotics & AI,thematic,109.133,108.5932,35.8054
2025-09-23,BOTZ,Robotics & AI,thematic,106.9706,105.3012,35.5067
2025-09-24,BOTZ,Robotics & AI,thematic,103.9253,103.1543,34.959
2025-09-25,BOTZ,Robotics & AI,thematic,103.4875,101.8642,34.74
2025-09-26,BOTZ,Robotics & AI,thematic,102.4262,101.6844,34.7002
2025-09-29,BOTZ,Robotics & AI,thematic,105.613,102.6469,34.9292
2025-09-30,BOTZ,Robotics & AI,thematic,105.4799,104.1822,35.2777
2025-10-01,BOTZ,Robotics & AI,thematic,105.6101,104.5047,35.5565
2025-10-02,BOTZ,Robotics & AI,thematic,108.3567,108.0621,36.1539
2025-10-03,BOTZ,Robotics & AI,thematic,108.8821,109.0024,36.592
2025-10-06,BOTZ,Robotics & AI,thematic,109.7828,108.4328,37.2392
2025-10-07,BOTZ,Robotics & AI,thematic,109.9279,106.786,36.6517
2025-10-08,BOTZ,Robotics & AI,thematic,110.9602,108.5281,37.0799
2025-10-09,BOTZ,Robotics & AI,thematic,112.1469,109.9389,37.1396
2025-10-10,BOTZ,Robotics & AI,thematic,107.9705,105.2734,35.4967
2025-10-13,BOTZ,Robotics & AI,thematic,109.8783,106.4791,36.592
2025-10-14,BOTZ,Robotics & AI,thematic,106.86,102.4649,36.3132
2025-10-15,BOTZ,Robotics & AI,thematic,107.9394,102.4779,36.7015
2025-10-16,BOTZ,Robotics & AI,thematic,107.998,103.7242,36.3331
2025-10-17,BOTZ,Robotics & AI,thematic,107.935,100.2651,35.895
2025-10-20,BOTZ,Robotics & AI,thematic,105.4775,97.9629,36.9007
2025-10-21,BOTZ,Robotics & AI,thematic,104.2727,95.5464,36.7214
2025-10-22,BOTZ,Robotics & AI,thematic,105.6301,98.7468,36.6717
2025-10-23,BOTZ,Robotics & AI,thematic,106.2306,102.2183,37.1994
2025-10-24,BOTZ,Robotics & AI,thematic,108.2027,104.5563,37.5678
2025-10-27,BOTZ,Robotics & AI,thematic,108.8158,106.2382,38.0159
2025-10-28,BOTZ,Robotics & AI,thematic,109.1608,103.3593,37.8964
2025-10-29,BOTZ,Robotics & AI,thematic,110.5942,104.8486,37.9959
2025-10-30,BOTZ,Robotics & AI,thematic,107.448,101.7402,37.2442
2025-10-31,BOTZ,Robotics & AI,thematic,108.2584,99.9093,37.6674
2025-11-03,BOTZ,Robotics & AI,thematic,110.5587,101.5398,38.0855
2025-11-04,BOTZ,Robotics & AI,thematic,109.0754,99.3557,37.1595
2025-11-05,BOTZ,Robotics & AI,thematic,107.1601,97.4821,36.8409
2025-11-06,BOTZ,Robotics & AI,thematic,105.57,95.1422,35.8253
2025-11-07,BOTZ,Robotics & AI,thematic,104.2964,92.9998,35.8452
2025-11-10,BOTZ,Robotics & AI,thematic,105.6294,97.8318,36.4128
2025-11-11,BOTZ,Robotics & AI,thematic,104.6397,95.2323,36.134
